Time_ms,Target,M1_Pos,M2_Pos,M1_RPM,M2_RPM,PWM1,PWM2
34313,75,74,74,0.00,0.00,0,0
34365,75,74,74,0.00,0.00,0,0
34417,75,74,74,0.00,0.00,0,0
34469,75,74,74,0.00,0.00,0,0
34521,75,74,74,0.00,0.00,0,0
34573,75,74,74,0.00,0.00,0,0
34625,75,74,74,0.00,0.00,0,0
34677,75,74,74,0.00,0.00,0,0
34729,75,74,74,0.00,0.00,0,0
34782,75,74,74,0.00,0.00,0,0
34834,75,74,74,0.00,0.00,0,0
34886,75,74,74,0.00,0.00,0,0
34938,75,74,74,0.00,0.00,0,0
34990,75,74,74,0.00,0.00,0,0
35042,75,74,74,0.00,0.00,0,0
35094,75,74,74,0.00,0.00,0,0
35146,75,74,74,0.00,0.00,0,0
35198,75,74,74,0.00,0.00,0,0
35251,75,74,74,0.00,0.00,0,0
35303,75,74,74,0.00,0.00,0,0
35355,75,74,74,0.00,0.00,0,0
35407,75,74,74,0.00,0.00,0,0
35459,75,74,74,0.00,0.00,0,0
35511,75,74,74,0.00,0.00,0,0
35563,75,74,74,0.00,0.00,0,0
35615,75,74,74,0.00,0.00,0,0
35667,75,74,74,0.00,0.00,0,0
35719,75,74,74,0.00,0.00,0,0
35771,75,74,74,0.00,0.00,0,0
35823,75,74,74,0.00,0.00,0,0
35875,75,74,74,0.00,0.00,0,0
35927,75,74,74,0.00,0.00,0,0
35979,75,74,74,0.00,0.00,0,0
36031,75,74,74,0.00,0.00,0,0
36083,75,74,74,0.00,0.00,0,0
36135,75,74,74,0.00,0.00,0,0
36187,75,74,74,0.00,0.00,0,0
36239,75,74,74,0.00,0.00,0,0
36291,75,74,74,0.00,0.00,0,0
36343,75,74,74,0.00,0.00,0,0
36395,75,74,74,0.00,0.00,0,0
36447,75,74,74,0.00,0.00,0,0
36499,75,74,74,0.00,0.00,0,0
36551,75,74,74,0.00,0.00,0,0
36603,75,74,74,0.00,0.00,0,0
36655,75,74,74,0.00,0.00,0,0
36707,75,74,74,0.00,0.00,0,0
36759,75,74,74,0.00,0.00,0,0
36811,75,74,74,0.00,0.00,0,0
36864,75,74,74,0.00,0.00,0,0
36916,75,74,74,0.00,0.00,0,0
36968,75,74,74,0.00,0.00,0,0
37020,75,74,74,0.00,0.00,0,0
37072,75,74,74,0.00,0.00,0,0
37124,75,74,74,0.00,0.00,0,0
37176,75,74,74,0.00,0.00,0,0
37228,75,74,74,0.00,0.00,0,0
37280,75,74,74,0.00,0.00,0,0
37332,75,74,74,0.00,0.00,0,0
37385,75,74,74,0.00,0.00,0,0
37437,75,74,74,0.00,0.00,0,0
37489,75,74,74,0.00,0.00,0,0
37541,75,74,74,0.00,0.00,0,0
37593,75,74,74,0.00,0.00,0,0
37645,75,74,74,0.00,0.00,0,0
37697,75,74,74,0.00,0.00,0,0
37749,75,74,74,0.00,0.00,0,0
37801,75,74,74,0.00,0.00,0,0
37854,75,74,74,0.00,0.00,0,0
37906,75,74,74,0.00,0.00,0,0
37958,75,74,74,0.00,0.00,0,0
38010,75,74,74,0.00,0.00,0,0
38062,75,74,74,0.00,0.00,0,0
38114,75,74,74,0.00,0.00,0,0
38166,75,74,74,0.00,0.00,0,0
38218,75,74,74,0.00,0.00,0,0
38270,75,74,74,0.00,0.00,0,0
38323,75,74,74,0.00,0.00,0,0
38375,75,74,74,0.00,0.00,0,0
38427,75,74,74,0.00,0.00,0,0
38479,75,74,74,0.00,0.00,0,0
38531,75,74,74,0.00,0.00,0,0
38583,75,74,74,0.00,0.00,0,0
38635,75,74,74,0.00,0.00,0,0
38687,75,74,74,0.00,0.00,0,0
38739,75,74,74,0.00,0.00,0,0
38791,75,74,74,0.00,0.00,0,0
38843,75,74,74,0.00,0.00,0,0
38895,75,74,74,0.00,0.00,0,0
38947,75,74,74,0.00,0.00,0,0
38999,75,74,74,0.00,0.00,0,0
39051,75,74,74,0.00,0.00,0,0
39103,75,74,74,0.00,0.00,0,0
39155,75,74,74,0.00,0.00,0,0
39207,75,74,74,0.00,0.00,0,0
39259,75,74,74,0.00,0.00,0,0
39311,75,74,74,0.00,0.00,0,0
39363,75,74,74,0.00,0.00,0,0
39415,75,74,74,0.00,0.00,0,0
39467,75,74,74,0.00,0.00,0,0
39519,75,74,74,0.00,0.00,0,0
39571,75,74,74,0.00,0.00,0,0
39623,75,74,74,0.00,0.00,0,0
39675,75,74,74,0.00,0.00,0,0
39727,75,74,74,0.00,0.00,0,0
39779,75,74,74,0.00,0.00,0,0
39831,75,74,74,0.00,0.00,0,0
39883,75,74,74,0.00,0.00,0,0
39936,75,74,74,0.00,0.00,0,0
39988,75,74,74,0.00,0.00,0,0
40040,75,74,74,0.00,0.00,0,0
40092,75,74,74,0.00,0.00,0,0
40144,75,74,74,0.00,0.00,0,0
40196,75,74,74,0.00,0.00,0,0
40248,75,74,74,0.00,0.00,0,0
40300,75,74,74,0.00,0.00,0,0
40352,75,74,74,0.00,0.00,0,0
40404,75,74,74,0.00,0.00,0,0
40457,75,74,74,0.00,0.00,0,0
40509,75,74,74,0.00,0.00,0,0
40561,75,74,74,0.00,0.00,0,0
40613,75,74,74,0.00,0.00,0,0
40665,75,74,74,0.00,0.00,0,0
40717,75,74,74,0.00,0.00,0,0
40769,75,74,74,0.00,0.00,0,0
40821,75,74,74,0.00,0.00,0,0
40873,75,74,74,0.00,0.00,0,0
40926,75,74,74,0.00,0.00,0,0
40978,75,74,74,0.00,0.00,0,0
41030,75,74,74,0.00,0.00,0,0
41082,75,74,74,0.00,0.00,0,0
41134,75,74,74,0.00,0.00,0,0
41186,75,74,74,0.00,0.00,0,0
41238,75,74,74,0.00,0.00,0,0
41290,75,74,74,0.00,0.00,0,0
41342,75,74,74,0.00,0.00,0,0
41395,75,74,74,0.00,0.00,0,0
41447,75,74,74,0.00,0.00,0,0
41499,75,74,74,0.00,0.00,0,0
41551,75,74,74,0.00,0.00,0,0
41603,75,74,74,0.00,0.00,0,0
41655,75,74,74,0.00,0.00,0,0
41707,75,74,74,0.00,0.00,0,0
41759,75,74,74,0.00,0.00,0,0
41811,75,74,74,0.00,0.00,0,0
41863,75,74,74,0.00,0.00,0,0
41915,75,74,74,0.00,0.00,0,0
41967,75,74,74,0.00,0.00,0,0
42019,75,74,74,0.00,0.00,0,0
42071,75,74,74,0.00,0.00,0,0
42123,75,74,74,0.00,0.00,0,0
42175,75,74,74,0.00,0.00,0,0
42227,75,74,74,0.00,0.00,0,0
42279,75,74,74,0.00,0.00,0,0
42331,75,74,74,0.00,0.00,0,0
42383,75,74,74,0.00,0.00,0,0
42435,75,74,74,0.00,0.00,0,0
42487,75,74,74,0.00,0.00,0,0
42539,75,74,74,0.00,0.00,0,0
42591,75,74,74,0.00,0.00,0,0
42643,75,74,74,0.00,0.00,0,0
42695,75,74,74,0.00,0.00,0,0
42747,75,74,74,0.00,0.00,0,0
42799,75,74,74,0.00,0.00,0,0
42851,75,74,74,0.00,0.00,0,0
42903,75,74,74,0.00,0.00,0,0
42955,75,74,74,0.00,0.00,0,0
43008,75,74,74,0.00,0.00,0,0
43060,75,74,74,0.00,0.00,0,0
43112,75,74,74,0.00,0.00,0,0
43164,75,74,74,0.00,0.00,0,0
43216,75,74,74,0.00,0.00,0,0
43268,75,74,74,0.00,0.00,0,0
43320,75,74,74,0.00,0.00,0,0
43372,75,74,74,0.00,0.00,0,0
43424,75,74,74,0.00,0.00,0,0
43476,75,74,74,0.00,0.00,0,0
43529,75,74,74,0.00,0.00,0,0
43581,75,74,74,0.00,0.00,0,0
43633,75,74,74,0.00,0.00,0,0
43685,75,74,74,0.00,0.00,0,0
43737,75,74,74,0.00,0.00,0,0
43789,75,74,74,0.00,0.00,0,0
43841,75,74,74,0.00,0.00,0,0
43893,75,74,74,0.00,0.00,0,0
43945,75,74,74,0.00,0.00,0,0
43998,75,74,74,0.00,0.00,0,0
44050,75,74,74,0.00,0.00,0,0
44102,75,74,74,0.00,0.00,0,0
44154,75,74,74,0.00,0.00,0,0
44206,75,74,74,0.00,0.00,0,0
44258,75,74,74,0.00,0.00,0,0
44310,75,74,74,0.00,0.00,0,0
44362,75,74,74,0.00,0.00,0,0
44414,75,74,74,0.00,0.00,0,0
44467,75,74,74,0.00,0.00,0,0
44519,75,74,74,0.00,0.00,0,0
44571,75,74,74,0.00,0.00,0,0
44623,75,74,74,0.00,0.00,0,0
44675,75,74,74,0.00,0.00,0,0
44727,75,74,74,0.00,0.00,0,0
44779,75,74,74,0.00,0.00,0,0
44831,75,74,74,0.00,0.00,0,0
44883,75,74,74,0.00,0.00,0,0
44935,75,74,74,0.00,0.00,0,0
44987,75,74,74,0.00,0.00,0,0
45039,75,74,74,0.00,0.00,0,0
45091,75,74,74,0.00,0.00,0,0
45143,75,74,74,0.00,0.00,0,0
45195,75,74,74,0.00,0.00,0,0
45247,75,74,74,0.00,0.00,0,0
45299,75,74,74,0.00,0.00,0,0
45351,75,74,74,0.00,0.00,0,0
45403,75,74,74,0.00,0.00,0,0
45455,75,74,74,0.00,0.00,0,0
45507,75,74,74,0.00,0.00,0,0
45559,75,74,74,0.00,0.00,0,0
45611,75,74,74,0.00,0.00,0,0
45663,75,74,74,0.00,0.00,0,0
45715,75,74,74,0.00,0.00,0,0
45767,75,74,74,0.00,0.00,0,0
45819,75,74,74,0.00,0.00,0,0
45871,75,74,74,0.00,0.00,0,0
45923,75,74,74,0.00,0.00,0,0
45975,75,74,74,0.00,0.00,0,0
46027,75,74,74,0.00,0.00,0,0
46080,75,74,74,0.00,0.00,0,0
46132,75,74,74,0.00,0.00,0,0
46184,75,74,74,0.00,0.00,0,0
46236,75,74,74,0.00,0.00,0,0
46288,75,74,74,0.00,0.00,0,0
46340,75,74,74,0.00,0.00,0,0
46392,75,74,74,0.00,0.00,0,0
46444,75,74,74,0.00,0.00,0,0
46496,75,74,74,0.00,0.00,0,0
46548,75,74,74,0.00,0.00,0,0
46601,75,74,74,0.00,0.00,0,0
46653,75,74,74,0.00,0.00,0,0
46705,75,74,74,0.00,0.00,0,0
46757,75,74,74,0.00,0.00,0,0
46809,75,74,74,0.00,0.00,0,0
46861,75,74,74,0.00,0.00,0,0
46913,75,74,74,0.00,0.00,0,0
46965,75,74,74,0.00,0.00,0,0
47017,75,74,74,0.00,0.00,0,0
47070,75,74,74,0.00,0.00,0,0
47122,75,74,74,0.00,0.00,0,0
47174,75,74,74,0.00,0.00,0,0
47226,75,74,74,0.00,0.00,0,0
47278,75,74,74,0.00,0.00,0,0
47330,75,74,74,0.00,0.00,0,0
47382,75,74,74,0.00,0.00,0,0
47434,75,74,74,0.00,0.00,0,0
47486,75,74,74,0.00,0.00,0,0
47539,75,74,74,0.00,0.00,0,0
47591,75,74,74,0.00,0.00,0,0
47643,75,74,74,0.00,0.00,0,0
47695,75,74,74,0.00,0.00,0,0
47747,75,74,74,0.00,0.00,0,0
47799,75,74,74,0.00,0.00,0,0
47851,75,74,74,0.00,0.00,0,0
47903,75,74,74,0.00,0.00,0,0
47955,75,74,74,0.00,0.00,0,0
48007,75,74,74,0.00,0.00,0,0
48059,75,74,74,0.00,0.00,0,0
48111,75,74,74,0.00,0.00,0,0
48163,75,74,74,0.00,0.00,0,0
48215,75,74,74,0.00,0.00,0,0
48267,75,74,74,0.00,0.00,0,0
48319,75,74,74,0.00,0.00,0,0
48371,75,74,74,0.00,0.00,0,0
48423,75,74,74,0.00,0.00,0,0
48475,75,74,74,0.00,0.00,0,0
48527,75,74,74,0.00,0.00,0,0
48579,75,74,74,0.00,0.00,0,0
48631,75,74,74,0.00,0.00,0,0
48683,75,74,74,0.00,0.00,0,0
48735,75,74,74,0.00,0.00,0,0
48787,75,74,74,0.00,0.00,0,0
48839,75,74,74,0.00,0.00,0,0
48891,75,74,74,0.00,0.00,0,0
48943,75,74,74,0.00,0.00,0,0
48995,75,74,74,0.00,0.00,0,0
49047,75,74,74,0.00,0.00,0,0
49099,75,74,74,0.00,0.00,0,0
49152,75,74,74,0.00,0.00,0,0
49204,75,74,74,0.00,0.00,0,0
49256,75,74,74,0.00,0.00,0,0
49308,75,74,74,0.00,0.00,0,0
49360,75,74,74,0.00,0.00,0,0
49412,75,74,74,0.00,0.00,0,0
49464,75,74,74,0.00,0.00,0,0
49516,75,74,74,0.00,0.00,0,0
49568,75,74,74,0.00,0.00,0,0
49620,75,74,74,0.00,0.00,0,0
49673,75,74,74,0.00,0.00,0,0
49725,75,74,74,0.00,0.00,0,0
49777,75,74,74,0.00,0.00,0,0
49829,75,74,74,0.00,0.00,0,0
49881,75,74,74,0.00,0.00,0,0
49933,75,74,74,0.00,0.00,0,0
49985,75,74,74,0.00,0.00,0,0
50037,75,74,74,0.00,0.00,0,0
50089,75,74,74,0.00,0.00,0,0
50142,75,74,74,0.00,0.00,0,0
50194,75,74,74,0.00,0.00,0,0
50246,75,74,74,0.00,0.00,0,0
50298,75,74,74,0.00,0.00,0,0
50350,75,74,74,0.00,0.00,0,0
50402,75,74,74,0.00,0.00,0,0
50454,75,74,74,0.00,0.00,0,0
50506,75,74,74,0.00,0.00,0,0
50558,75,74,74,0.00,0.00,0,0
50611,75,74,74,0.00,0.00,0,0
50663,75,74,74,0.00,0.00,0,0
50715,75,74,74,0.00,0.00,0,0
50767,75,74,74,0.00,0.00,0,0
50819,75,74,74,0.00,0.00,0,0
50871,75,74,74,0.00,0.00,0,0
50923,75,74,74,0.00,0.00,0,0
50975,75,74,74,0.00,0.00,0,0
51027,75,74,74,0.00,0.00,0,0
51079,75,74,74,0.00,0.00,0,0
51131,75,74,74,0.00,0.00,0,0
51183,75,74,74,0.00,0.00,0,0
51235,75,74,74,0.00,0.00,0,0
51287,75,74,74,0.00,0.00,0,0
51339,75,74,74,0.00,0.00,0,0
51391,75,74,74,0.00,0.00,0,0
51443,75,74,74,0.00,0.00,0,0
51495,75,74,74,0.00,0.00,0,0
51547,75,74,74,0.00,0.00,0,0
51599,75,74,74,0.00,0.00,0,0
51651,75,74,74,0.00,0.00,0,0
51703,75,74,74,0.00,0.00,0,0
51755,75,74,74,0.00,0.00,0,0
51807,75,74,74,0.00,0.00,0,0
51859,75,74,74,0.00,0.00,0,0
51911,75,74,74,0.00,0.00,0,0
51963,75,74,74,0.00,0.00,0,0
52015,75,74,74,0.00,0.00,0,0
52067,75,74,74,0.00,0.00,0,0
52119,75,74,74,0.00,0.00,0,0
52171,75,74,74,0.00,0.00,0,0
52224,75,74,74,0.00,0.00,0,0
52276,75,74,74,0.00,0.00,0,0
52328,75,74,74,0.00,0.00,0,0
52380,75,74,74,0.00,0.00,0,0
52432,75,74,74,0.00,0.00,0,0
52484,75,74,74,0.00,0.00,0,0
52536,75,74,74,0.00,0.00,0,0
52588,75,74,74,0.00,0.00,0,0
52640,75,74,74,0.00,0.00,0,0
52692,75,74,74,0.00,0.00,0,0
52745,75,74,74,0.00,0.00,0,0
52797,75,74,74,0.00,0.00,0,0
52849,75,74,74,0.00,0.00,0,0
52901,75,74,74,0.00,0.00,0,0
52953,75,74,74,0.00,0.00,0,0
53005,75,74,74,0.00,0.00,0,0
53057,75,74,74,0.00,0.00,0,0
53109,75,74,74,0.00,0.00,0,0
53161,75,74,74,0.00,0.00,0,0
53214,75,74,74,0.00,0.00,0,0
53266,75,74,74,0.00,0.00,0,0
53318,75,74,74,0.00,0.00,0,0
53370,75,74,74,0.00,0.00,0,0
53422,75,74,74,0.00,0.00,0,0
53474,75,74,74,0.00,0.00,0,0
53526,75,74,74,0.00,0.00,0,0
53578,75,74,74,0.00,0.00,0,0
53630,75,74,74,0.00,0.00,0,0
53683,75,74,74,0.00,0.00,0,0
53735,75,74,74,0.00,0.00,0,0
53787,75,74,74,0.00,0.00,0,0
53839,75,74,74,0.00,0.00,0,0
53891,75,74,74,0.00,0.00,0,0
53943,75,74,74,0.00,0.00,0,0
53995,75,74,74,0.00,0.00,0,0
54047,75,74,74,0.00,0.00,0,0
54099,75,74,74,0.00,0.00,0,0
54151,75,74,74,0.00,0.00,0,0
54203,75,74,74,0.00,0.00,0,0
54255,75,74,74,0.00,0.00,0,0
54307,75,74,74,0.00,0.00,0,0
54359,75,74,74,0.00,0.00,0,0
54411,75,74,74,0.00,0.00,0,0
54463,75,74,74,0.00,0.00,0,0
54515,75,74,74,0.00,0.00,0,0
54567,75,74,74,0.00,0.00,0,0
54619,75,74,74,0.00,0.00,0,0
54671,75,74,74,0.00,0.00,0,0
54723,75,74,74,0.00,0.00,0,0
54775,75,74,74,0.00,0.00,0,0
54827,75,74,74,0.00,0.00,0,0
54879,75,74,74,0.00,0.00,0,0
54931,75,74,74,0.00,0.00,0,0
54983,75,74,74,0.00,0.00,0,0
55035,75,74,74,0.00,0.00,0,0
55087,75,74,74,0.00,0.00,0,0
55139,75,74,74,0.00,0.00,0,0
55191,75,74,74,0.00,0.00,0,0
55243,75,74,74,0.00,0.00,0,0
55296,75,74,74,0.00,0.00,0,0
55348,75,74,74,0.00,0.00,0,0
55400,75,74,74,0.00,0.00,0,0
55452,75,74,74,0.00,0.00,0,0
55504,75,74,74,0.00,0.00,0,0
55556,75,74,74,0.00,0.00,0,0
55608,75,74,74,0.00,0.00,0,0
55660,75,74,74,0.00,0.00,0,0
55712,75,74,74,0.00,0.00,0,0
55764,75,74,74,0.00,0.00,0,0
55817,75,74,74,0.00,0.00,0,0
55869,75,74,74,0.00,0.00,0,0
55921,75,74,74,0.00,0.00,0,0
55973,75,74,74,0.00,0.00,0,0
56025,75,74,74,0.00,0.00,0,0
56077,75,74,74,0.00,0.00,0,0
56129,75,74,74,0.00,0.00,0,0
56181,75,74,74,0.00,0.00,0,0
56233,75,74,74,0.00,0.00,0,0
56286,75,74,74,0.00,0.00,0,0
56338,75,74,74,0.00,0.00,0,0
56390,75,74,74,0.00,0.00,0,0
56442,75,74,74,0.00,0.00,0,0
56494,75,74,74,0.00,0.00,0,0
56546,75,74,74,0.00,0.00,0,0
56598,75,74,74,0.00,0.00,0,0
56650,75,74,74,0.00,0.00,0,0
56702,75,74,74,0.00,0.00,0,0
56755,75,74,74,0.00,0.00,0,0
56807,75,74,74,0.00,0.00,0,0
56859,75,74,74,0.00,0.00,0,0
56911,75,74,74,0.00,0.00,0,0
56963,75,74,74,0.00,0.00,0,0
57015,75,74,74,0.00,0.00,0,0
57067,75,74,74,0.00,0.00,0,0
57119,75,74,74,0.00,0.00,0,0
57171,75,74,74,0.00,0.00,0,0
57223,75,74,74,0.00,0.00,0,0
57275,75,74,74,0.00,0.00,0,0
57327,75,74,74,0.00,0.00,0,0
57379,75,74,74,0.00,0.00,0,0
57431,75,74,74,0.00,0.00,0,0
57483,75,74,74,0.00,0.00,0,0
57535,75,74,74,0.00,0.00,0,0
57587,75,74,74,0.00,0.00,0,0
57639,75,74,74,0.00,0.00,0,0
57691,75,74,74,0.00,0.00,0,0
57743,75,74,74,0.00,0.00,0,0
57795,75,74,74,0.00,0.00,0,0
57847,75,74,74,0.00,0.00,0,0
57899,75,74,74,0.00,0.00,0,0
57951,75,74,74,0.00,0.00,0,0
58003,75,74,74,0.00,0.00,0,0
58055,75,74,74,0.00,0.00,0,0
58107,75,74,74,0.00,0.00,0,0
58159,75,74,74,0.00,0.00,0,0
58211,75,74,74,0.00,0.00,0,0
58263,75,74,74,0.00,0.00,0,0
58315,75,74,74,0.00,0.00,0,0
58368,75,74,74,0.00,0.00,0,0
58420,75,74,74,0.00,0.00,0,0
58472,75,74,74,0.00,0.00,0,0
58524,75,74,74,0.00,0.00,0,0
58576,75,74,74,0.00,0.00,0,0
58628,75,74,74,0.00,0.00,0,0
58680,75,74,74,0.00,0.00,0,0
58732,75,74,74,0.00,0.00,0,0
58784,75,74,74,0.00,0.00,0,0
58836,75,74,74,0.00,0.00,0,0
58889,75,74,74,0.00,0.00,0,0
58941,75,74,74,0.00,0.00,0,0
58993,75,74,74,0.00,0.00,0,0
59045,75,74,74,0.00,0.00,0,0
59097,75,74,74,0.00,0.00,0,0
59149,75,74,74,0.00,0.00,0,0
59201,75,74,74,0.00,0.00,0,0
59253,75,74,74,0.00,0.00,0,0
59305,75,74,74,0.00,0.00,0,0
59358,75,74,74,0.00,0.00,0,0
59410,75,74,74,0.00,0.00,0,0
59462,75,74,74,0.00,0.00,0,0
59514,75,74,74,0.00,0.00,0,0
59566,75,74,74,0.00,0.00,0,0
59618,75,74,74,0.00,0.00,0,0
59670,75,74,74,0.00,0.00,0,0
59722,75,74,74,0.00,0.00,0,0
59774,50,67,66,-84.00,-84.00,-150,-149
59827,50,46,47,-252.00,-252.00,0,0
59879,50,47,45,12.00,-24.00,0,2
59931,50,47,47,0.00,48.00,0,-1
59983,50,47,49,0.00,0.00,0,0
60035,50,47,47,0.00,-12.00,0,0
60087,50,47,47,0.00,0.00,0,0
60139,50,47,47,0.00,0.00,0,0
60191,50,47,47,0.00,0.00,0,0
60243,50,47,47,0.00,0.00,0,0
60295,50,47,47,0.00,0.00,0,0
60347,50,47,47,0.00,0.00,0,0
60399,50,47,47,0.00,0.00,0,0
60451,50,47,47,0.00,0.00,0,0
60503,50,47,47,0.00,0.00,0,0
60555,50,47,47,0.00,0.00,0,0
60607,50,47,47,0.00,0.00,0,0
60659,50,47,47,0.00,0.00,0,0
60711,50,47,47,0.00,0.00,0,0
60763,50,47,47,0.00,0.00,0,0
60815,50,47,47,0.00,0.00,0,0
60867,50,47,47,0.00,0.00,0,0
60919,50,47,47,0.00,0.00,0,0
60971,50,47,47,0.00,0.00,0,0
61023,50,47,47,0.00,0.00,0,0
61075,50,47,47,0.00,0.00,0,0
61127,50,47,47,0.00,0.00,0,0
61179,50,47,47,0.00,0.00,0,0
61231,50,47,47,0.00,0.00,0,0
61283,50,47,47,0.00,0.00,0,0
61335,50,47,47,0.00,0.00,0,0
61387,50,47,47,0.00,0.00,0,0
61440,50,47,47,0.00,0.00,0,0
61492,50,47,47,0.00,0.00,0,0
61544,50,47,47,0.00,0.00,0,0
61596,50,47,47,0.00,0.00,0,0
61648,50,47,47,0.00,0.00,0,0
61700,50,47,47,0.00,0.00,0,0
61752,50,47,47,0.00,0.00,0,0
61804,50,47,47,0.00,0.00,0,0
61856,50,47,47,0.00,0.00,0,0
61908,50,47,47,0.00,0.00,0,0
61961,50,47,47,0.00,0.00,0,0
62013,50,47,47,0.00,0.00,0,0
62065,50,47,47,0.00,0.00,0,0
62117,50,47,47,0.00,0.00,0,0
62169,50,47,47,0.00,0.00,0,0
62221,50,47,47,0.00,0.00,0,0
62273,50,47,47,0.00,0.00,0,0
62325,50,47,47,0.00,0.00,0,0
62377,50,47,47,0.00,0.00,0,0
62430,50,47,47,0.00,0.00,0,0
62482,50,47,47,0.00,0.00,0,0
62534,50,47,47,0.00,0.00,0,0
62586,50,47,47,0.00,0.00,0,0
62638,50,47,47,0.00,0.00,0,0
62690,50,47,47,0.00,0.00,0,0
62742,50,47,47,0.00,0.00,0,0
62794,50,47,47,0.00,0.00,0,0
62846,50,47,47,0.00,0.00,0,0
62899,50,47,47,0.00,0.00,0,0
62951,50,47,47,0.00,0.00,0,0
63003,50,47,47,0.00,0.00,0,0
63055,50,47,47,0.00,0.00,0,0
63107,50,48,46,12.00,-12.00,0,1
63159,50,49,49,12.00,36.00,0,-1
63211,50,50,51,12.00,24.00,0,-1
63263,50,51,51,12.00,-12.00,0,1
63315,50,51,50,0.00,0.00,0,1
63367,50,53,52,24.00,24.00,0,5
63419,50,53,54,0.00,24.00,0,-3
63471,50,54,55,12.00,12.00,0,-2
63523,50,54,54,0.00,-12.00,0,0
63575,50,55,56,12.00,24.00,0,0
63627,50,55,55,0.00,-12.00,0,0
63679,50,55,55,0.00,0.00,0,0
63731,50,55,55,0.00,0.00,0,0
63783,50,55,55,0.00,0.00,0,0
63835,50,55,55,0.00,0.00,0,0
63887,50,55,55,0.00,0.00,0,0
63939,50,55,55,0.00,0.00,0,0
63991,50,55,55,0.00,0.00,0,0
64043,50,55,55,0.00,0.00,0,0
64095,50,55,55,0.00,0.00,0,0
64147,50,55,55,0.00,0.00,0,0
64199,50,55,55,0.00,0.00,0,0
64251,50,55,55,0.00,0.00,0,0
64303,50,55,55,0.00,0.00,0,0
64355,50,55,55,0.00,0.00,0,0
64407,50,55,55,0.00,0.00,0,0
64459,50,55,55,0.00,0.00,0,0
64512,50,55,55,0.00,0.00,0,0
64564,50,56,57,12.00,12.00,0,0
64616,50,57,54,12.00,-24.00,0,2
64668,50,59,60,24.00,72.00,0,-2
64720,50,52,51,-84.00,-108.00,0,1
64772,50,51,51,-12.00,0.00,0,1
64824,50,50,50,-12.00,-12.00,0,0
64876,50,49,48,-12.00,-12.00,0,0
64928,50,48,46,-12.00,-24.00,0,0
64980,50,46,48,-24.00,12.00,0,-5
65033,50,44,43,-24.00,-48.00,0,-1
65085,50,43,44,-12.00,0.00,0,1
65137,50,41,40,-24.00,-24.00,0,0
65189,50,48,49,84.00,96.00,0,0
65241,50,48,48,0.00,-24.00,0,3
65293,50,48,46,0.00,-12.00,0,3
65345,50,48,47,0.00,12.00,0,0
65397,50,48,49,0.00,24.00,0,0
65449,50,48,48,0.00,-12.00,0,-1
65502,50,48,48,0.00,0.00,0,-1
65554,50,48,48,0.00,0.00,0,0
65606,50,48,47,0.00,-12.00,0,1
65658,50,48,48,0.00,12.00,0,-1
65710,50,48,48,0.00,0.00,0,1
65762,50,48,48,0.00,0.00,0,0
65814,50,48,48,0.00,0.00,0,0
65866,50,48,49,0.00,12.00,0,0
65918,50,48,48,0.00,-12.00,0,0
65971,50,48,47,0.00,-12.00,0,0
66023,50,48,47,0.00,0.00,0,1
66075,50,48,47,0.00,0.00,0,1
66127,50,48,48,0.00,12.00,0,0
66179,50,48,48,0.00,0.00,0,0
66231,50,48,48,0.00,0.00,0,0
66283,50,48,48,0.00,0.00,0,0
66335,50,48,48,0.00,0.00,0,0
66387,50,48,48,0.00,0.00,0,0
66439,50,48,48,0.00,0.00,0,0
66491,50,48,48,0.00,0.00,0,0
66543,50,48,48,0.00,0.00,0,0
66595,50,48,48,0.00,0.00,0,0
66647,50,48,48,0.00,0.00,0,0
66699,50,48,48,0.00,0.00,0,0
66751,50,48,48,0.00,0.00,0,0
66803,50,48,48,0.00,0.00,0,0
66855,50,48,48,0.00,0.00,0,0
66907,50,48,48,0.00,0.00,0,0
66959,50,48,48,0.00,0.00,0,0
67011,50,48,48,0.00,0.00,0,0
67063,50,48,48,0.00,0.00,0,0
67115,50,48,48,0.00,0.00,0,0
67167,50,48,48,0.00,0.00,0,0
67219,50,48,48,0.00,0.00,0,0
67271,50,48,48,0.00,0.00,0,0
67323,50,48,48,0.00,0.00,0,0
67375,50,48,48,0.00,0.00,0,0
67427,50,48,48,0.00,0.00,0,0
67479,50,48,48,0.00,0.00,0,0
67531,50,48,48,0.00,0.00,0,0
67584,50,48,48,0.00,0.00,0,0
67636,50,48,48,0.00,0.00,0,0
67688,50,48,48,0.00,0.00,0,0
67740,50,48,48,0.00,0.00,0,0
67792,50,48,48,0.00,0.00,0,0
67844,50,48,48,0.00,0.00,0,0
67896,50,48,48,0.00,0.00,0,0
67948,50,48,48,0.00,0.00,0,0
68000,50,48,48,0.00,0.00,0,0
68052,50,48,48,0.00,0.00,0,0
68105,50,48,48,0.00,0.00,0,0
68157,50,48,48,0.00,0.00,0,0
68209,50,48,48,0.00,0.00,0,0
68261,50,48,48,0.00,0.00,0,0
68313,50,48,48,0.00,0.00,0,0
68365,50,48,48,0.00,0.00,0,0
68417,50,48,48,0.00,0.00,0,0
68469,50,48,48,0.00,0.00,0,0
68521,50,48,48,0.00,0.00,0,0
68574,50,48,48,0.00,0.00,0,0
68626,50,48,48,0.00,0.00,0,0
68678,50,48,48,0.00,0.00,0,0
68730,50,48,48,0.00,0.00,0,0
